dataset,regime,noise_type,noise_rate,seed,alpha,gamma,score_name,requested_budget,actual_prop_size,actual_cert_size,subsample_seed,prop_n,prop_k,prop_coverage,prop_risk,cert_n,cert_k,cert_risk_ucb,cert_coverage_lcb,certified,certified_coverage_at_alpha,test_coverage,test_risk,reason,delta,delta_total,delta_risk,delta_coverage,delta_allocation,threshold,threshold_direction,cert_risk_emp,cert_coverage_emp,test_n,test_k,test_accuracy_all,certificate_scope,n_certified_candidates,zero_error_min_cert_n,cert_n_minus_zero_error_min_n,run_dir
cifar100,asym20,asymmetric,0.2,0,0.05,0.5,energy,500,500,500,2,6,0,0.012,0.0,13,1,0.4226216880523025,0.011983047813239446,False,0.0,0.0158,0.03164556962025317,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-19.36199456403084,<=,0.07692307692307693,0.026,158,5,0.6476999999999999,simultaneous_rows,3,94,-81,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,0.7,energy,500,500,500,2,6,0,0.012,0.0,13,1,0.4226216880523025,0.011983047813239446,False,0.0,0.0158,0.03164556962025317,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-19.36199456403084,<=,0.07692307692307693,0.026,158,5,0.6476999999999999,simultaneous_rows,3,94,-81,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,1.0,energy,500,500,500,2,41,2,0.082,0.04878048780487805,43,3,0.21987112283138827,0.05855741324691355,False,0.0,0.0784,0.044642857142857144,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-16.110735606009047,<=,0.06976744186046512,0.086,784,35,0.6476999999999999,simultaneous_rows,3,94,-51,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,0.5,maxlogit,500,500,500,2,8,0,0.016,0.0,15,0,0.27324518645886375,0.014729527532313005,False,0.0,0.0181,0.027624309392265192,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,19.05098521489478,>=,0.0,0.03,181,5,0.6476999999999999,simultaneous_rows,3,94,-79,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,0.7,maxlogit,500,500,500,2,8,0,0.016,0.0,15,0,0.27324518645886375,0.014729527532313005,False,0.0,0.0181,0.027624309392265192,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,19.05098521489478,>=,0.0,0.03,181,5,0.6476999999999999,simultaneous_rows,3,94,-79,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,1.0,maxlogit,500,500,500,2,63,3,0.126,0.047619047619047616,54,3,0.17814423151059583,0.07717267930567939,False,0.0,0.1133,0.04501323918799647,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,15.141407082068861,>=,0.05555555555555555,0.108,1133,51,0.6476999999999999,simultaneous_rows,3,94,-40,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.5,msp,500,500,500,2,111,5,0.222,0.04504504504504504,115,4,0.09972073576932819,0.18637359026559291,True,0.18637359026559291,0.2122,0.04147031102733271,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9915381098999849,>=,0.034782608695652174,0.23,2122,88,0.6476999999999999,simultaneous_rows,3,46,69,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.7,msp,500,500,500,2,173,12,0.346,0.06936416184971098,170,10,0.11678003407238961,0.28981167334450764,False,0.0,0.3186,0.06559949780288764,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9689629243002869,>=,0.058823529411764705,0.34,3186,209,0.6476999999999999,simultaneous_rows,3,46,124,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,1.0,msp,500,500,500,2,196,19,0.392,0.09693877551020408,184,13,0.12901977096806377,0.3166639989395151,False,0.0,0.3592,0.0760022271714922,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9545409390161519,>=,0.07065217391304347,0.368,3592,273,0.6476999999999999,simultaneous_rows,3,46,138,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.5,entropy,500,500,500,2,111,5,0.222,0.04504504504504504,110,4,0.10409073529367091,0.17715970082440735,False,0.0,0.2107,0.04129093497864262,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.012666717934754303,<=,0.03636363636363636,0.22,2107,87,0.6476999999999999,simultaneous_rows,3,46,64,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.7,entropy,500,500,500,2,174,12,0.348,0.06896551724137931,162,8,0.10610922648751887,0.2745549751985885,False,0.0,0.315,0.06603174603174604,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.03725873658062499,<=,0.04938271604938271,0.324,3150,208,0.6476999999999999,simultaneous_rows,3,46,116,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,1.0,entropy,500,500,500,2,196,19,0.392,0.09693877551020408,186,12,0.12087181553989743,0.3205154569366793,False,0.0,0.3557,0.07253303345515884,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.051964750533386145,<=,0.06451612903225806,0.372,3557,258,0.6476999999999999,simultaneous_rows,3,46,140,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.5,margin,500,500,500,2,111,5,0.222,0.04504504504504504,116,4,0.09889036944291878,0.1882207116715274,True,0.1882207116715274,0.2066,0.04211035818005808,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9870789296342403,>=,0.034482758620689655,0.232,2066,87,0.6476999999999999,simultaneous_rows,3,46,70,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.7,margin,500,500,500,2,176,12,0.352,0.06818181818181818,176,12,0.12751687642283382,0.30129640755733883,False,0.0,0.3241,0.06695464362850972,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9469536642275818,>=,0.06818181818181818,0.352,3241,217,0.6476999999999999,simultaneous_rows,3,46,130,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,1.0,margin,500,500,500,2,201,20,0.402,0.09950248756218906,186,13,0.12767639991609508,0.3205154569366793,False,0.0,0.3605,0.07766990291262135,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9241554465587087,>=,0.06989247311827956,0.372,3605,280,0.6476999999999999,simultaneous_rows,3,46,140,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.5,energy,500,500,500,2,41,2,0.082,0.04878048780487805,43,3,0.21987112283138827,0.05855741324691355,False,0.0,0.0784,0.044642857142857144,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-16.110735606009047,<=,0.06976744186046512,0.086,784,35,0.6476999999999999,simultaneous_rows,3,46,-3,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.7,energy,500,500,500,2,106,7,0.212,0.0660377358490566,88,3,0.11221251628033194,0.1370925268174013,False,0.0,0.1981,0.07218576476527007,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-13.61495486064606,<=,0.03409090909090909,0.176,1981,143,0.6476999999999999,simultaneous_rows,3,46,42,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,1.0,energy,500,500,500,2,131,13,0.262,0.09923664122137404,112,4,0.10229760087732746,0.1808408585464553,False,0.0,0.2392,0.08110367892976589,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-12.981136819532027,<=,0.03571428571428571,0.224,2392,194,0.6476999999999999,simultaneous_rows,3,46,66,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.5,maxlogit,500,500,500,2,63,3,0.126,0.047619047619047616,54,3,0.17814423151059583,0.07717267930567939,False,0.0,0.1133,0.04501323918799647,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,15.141407082068861,>=,0.05555555555555555,0.108,1133,51,0.6476999999999999,simultaneous_rows,3,46,8,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.7,maxlogit,500,500,500,2,108,7,0.216,0.06481481481481481,87,3,0.11344817011902363,0.13529168392733423,False,0.0,0.1961,0.06680265170831208,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,13.58682986287256,>=,0.034482758620689655,0.174,1961,131,0.6476999999999999,simultaneous_rows,3,46,41,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,1.0,maxlogit,500,500,500,2,133,13,0.266,0.09774436090225563,116,4,0.09889036944291878,0.1882207116715274,True,0.1882207116715274,0.2461,0.07761072734660707,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,12.830761516733991,>=,0.034482758620689655,0.232,2461,191,0.6476999999999999,simultaneous_rows,3,46,70,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,0.5,msp,500,500,500,3,23,0,0.046,0.0,35,0,0.12784269732421938,0.04538016395261025,False,0.0,0.047,0.014893617021276596,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9996334312894709,>=,0.0,0.07,470,7,0.6476999999999999,simultaneous_rows,3,94,-59,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,0.7,msp,500,500,500,3,63,2,0.126,0.031746031746031744,55,0,0.08336443294497231,0.07888837186078274,False,0.0,0.1014,0.016765285996055226,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9985435735542898,>=,0.0,0.11,1014,17,0.6476999999999999,simultaneous_rows,3,94,-39,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,1.0,msp,500,500,500,3,143,7,0.286,0.04895104895104895,140,2,0.060242585490242154,0.23295074493335685,False,0.0,0.2726,0.052090975788701394,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9817954345654063,>=,0.014285714285714285,0.28,2726,142,0.6476999999999999,simultaneous_rows,3,94,46,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,0.5,entropy,500,500,500,3,24,0,0.048,0.0,34,0,0.13134442674789704,0.04375955235265944,False,0.0,0.0476,0.014705882352941176,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.0008260891757219815,<=,0.0,0.068,476,7,0.6476999999999999,simultaneous_rows,3,94,-60,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,0.7,entropy,500,500,500,3,69,2,0.138,0.028985507246376812,59,0,0.0779390283536675,0.08578515772856485,False,0.0,0.1102,0.016333938294010888,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.0032339200737016814,<=,0.0,0.118,1102,18,0.6476999999999999,simultaneous_rows,3,94,-35,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,1.0,entropy,500,500,500,3,144,7,0.288,0.04861111111111111,142,2,0.05941389900199659,0.2367105203858528,False,0.0,0.2769,0.053810039725532686,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.02584947500457015,<=,0.014084507042253521,0.284,2769,149,0.6476999999999999,simultaneous_rows,3,94,48,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,0.5,margin,500,500,500,3,18,0,0.036,0.0,29,0,0.15217914564499468,0.035762756133598424,False,0.0,0.0411,0.0170316301703163,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9994946448632357,>=,0.0,0.058,411,7,0.6476999999999999,simultaneous_rows,3,94,-65,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,0.7,margin,500,500,500,3,18,0,0.036,0.0,29,0,0.15217914564499468,0.035762756133598424,False,0.0,0.0411,0.0170316301703163,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9994946448632357,>=,0.0,0.058,411,7,0.6476999999999999,simultaneous_rows,3,94,-65,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,1.0,margin,500,500,500,3,143,7,0.286,0.04895104895104895,144,2,0.058607695829694745,0.24047494315621887,False,0.0,0.2742,0.05470459518599562,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.968984452990723,>=,0.013888888888888888,0.288,2742,150,0.6476999999999999,simultaneous_rows,3,94,50,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,0.5,energy,500,500,500,3,6,0,0.012,0.0,3,0,0.7972599334808866,0.000816256293135433,False,0.0,0.0108,0.037037037037037035,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-20.134013742796874,<=,0.0,0.006,108,4,0.6476999999999999,simultaneous_rows,3,94,-91,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,0.7,energy,500,500,500,3,6,0,0.012,0.0,3,0,0.7972599334808866,0.000816256293135433,False,0.0,0.0108,0.037037037037037035,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-20.134013742796874,<=,0.0,0.006,108,4,0.6476999999999999,simultaneous_rows,3,94,-91,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,1.0,energy,500,500,500,3,21,1,0.042,0.047619047619047616,27,0,0.16248366332196418,0.032619965082181686,False,0.0,0.0524,0.03625954198473282,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-17.003979301204343,<=,0.0,0.054,524,19,0.6476999999999999,simultaneous_rows,3,94,-67,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,0.5,maxlogit,500,500,500,3,6,0,0.012,0.0,3,0,0.7972599334808866,0.000816256293135433,False,0.0,0.0097,0.030927835051546393,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,20.260254688358817,>=,0.0,0.006,97,3,0.6476999999999999,simultaneous_rows,3,94,-91,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,0.7,maxlogit,500,500,500,3,6,0,0.012,0.0,3,0,0.7972599334808866,0.000816256293135433,False,0.0,0.0097,0.030927835051546393,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,20.260254688358817,>=,0.0,0.006,97,3,0.6476999999999999,simultaneous_rows,3,94,-91,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.05,1.0,maxlogit,500,500,500,3,23,1,0.046,0.043478260869565216,28,0,0.15716312745566274,0.034186975465240674,False,0.0,0.0541,0.031423290203327174,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,16.914390735597465,>=,0.0,0.056,541,17,0.6476999999999999,simultaneous_rows,3,94,-66,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.5,msp,500,500,500,3,143,7,0.286,0.04895104895104895,140,2,0.060242585490242154,0.23295074493335685,True,0.23295074493335685,0.2726,0.052090975788701394,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9817954345654063,>=,0.014285714285714285,0.28,2726,142,0.6476999999999999,simultaneous_rows,3,46,94,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.7,msp,500,500,500,3,203,14,0.406,0.06896551724137931,199,7,0.08002126137342153,0.3456408250661033,True,0.3456408250661033,0.3842,0.08120770432066632,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9403788874155448,>=,0.035175879396984924,0.398,3842,312,0.6476999999999999,simultaneous_rows,3,46,153,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,1.0,msp,500,500,500,3,241,24,0.482,0.0995850622406639,242,11,0.08821480927564065,0.429819927249677,True,0.429819927249677,0.4529,0.10245087215720909,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.8965470941861811,>=,0.045454545454545456,0.484,4529,464,0.6476999999999999,simultaneous_rows,3,46,196,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.5,entropy,500,500,500,3,144,7,0.288,0.04861111111111111,142,2,0.05941389900199659,0.2367105203858528,True,0.2367105203858528,0.2769,0.053810039725532686,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.02584947500457015,<=,0.014084507042253521,0.284,2769,149,0.6476999999999999,simultaneous_rows,3,46,96,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.7,entropy,500,500,500,3,191,13,0.382,0.06806282722513089,193,7,0.08244850131459654,0.3340251031525278,True,0.3340251031525278,0.3713,0.07729598707244816,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.058691267490156705,<=,0.03626943005181347,0.386,3713,287,0.6476999999999999,simultaneous_rows,3,46,147,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,1.0,entropy,500,500,500,3,244,24,0.488,0.09836065573770492,232,11,0.09192712004699279,0.4101003910493974,True,0.4101003910493974,0.4498,0.10115606936416185,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.09997543531789599,<=,0.04741379310344827,0.464,4498,455,0.6476999999999999,simultaneous_rows,3,46,186,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.5,margin,500,500,500,3,143,7,0.286,0.04895104895104895,144,2,0.058607695829694745,0.24047494315621887,True,0.24047494315621887,0.2742,0.05470459518599562,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.968984452990723,>=,0.013888888888888888,0.288,2742,150,0.6476999999999999,simultaneous_rows,3,46,98,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.7,margin,500,500,500,3,201,14,0.402,0.06965174129353234,199,6,0.07302876897831677,0.3456408250661033,True,0.3456408250661033,0.3781,0.08278233271621264,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.9112270708836775,>=,0.03015075376884422,0.398,3781,313,0.6476999999999999,simultaneous_rows,3,46,153,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,1.0,margin,500,500,500,3,241,24,0.482,0.0995850622406639,242,11,0.08821480927564065,0.429819927249677,True,0.429819927249677,0.4501,0.10219951121972895,certified,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,0.8363449311463884,>=,0.045454545454545456,0.484,4501,460,0.6476999999999999,simultaneous_rows,3,46,196,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.5,energy,500,500,500,3,21,1,0.042,0.047619047619047616,27,0,0.16248366332196418,0.032619965082181686,False,0.0,0.0524,0.03625954198473282,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-17.003979301204343,<=,0.0,0.054,524,19,0.6476999999999999,simultaneous_rows,3,46,-19,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.7,energy,500,500,500,3,116,8,0.232,0.06896551724137931,113,5,0.11412664510734531,0.18268365030355366,False,0.0,0.215,0.07488372093023256,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-13.347393967560256,<=,0.04424778761061947,0.226,2150,161,0.6476999999999999,simultaneous_rows,3,46,67,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,1.0,energy,500,500,500,3,186,18,0.372,0.0967741935483871,181,14,0.13800029715065731,0.3108939395254944,False,0.0,0.3469,0.10492937445949842,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,-11.48592538034559,<=,0.07734806629834254,0.362,3469,364,0.6476999999999999,simultaneous_rows,3,46,135,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.5,maxlogit,500,500,500,3,23,1,0.046,0.043478260869565216,28,0,0.15716312745566274,0.034186975465240674,False,0.0,0.0541,0.031423290203327174,insufficient_cert_n,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,16.914390735597465,>=,0.0,0.056,541,17,0.6476999999999999,simultaneous_rows,3,46,-18,runs/srcc_cifar100_asym20_seed0
cifar100,asym20,asymmetric,0.2,0,0.1,0.7,maxlogit,500,500,500,3,103,7,0.206,0.06796116504854369,99,3,0.1002055368211662,0.15702390671328412,False,0.0,0.1908,0.0639412997903564,high_cert_error_ucb,0.008333333333333333,0.05,0.008333333333333333,0.008333333333333333,joint_split,13.696347706722854,>=,0.030303030303030304,0.198,1908,122,0.6476999999999999,simultaneous_rows,3,46,53,runs/srcc_cifar100_asym20_seed0
